X,Y,sigma_xx,sigma_yy,sigma_xy,sigma_1,sigma_3,epsilon_xx,epsilon_yy,epsilon_xy,tau_mob,tau_max,tau_rel,status
4.8002996,1.123516,0.039425336,0.03759036,0.011023123,0.04956909,0.027446609,0.0042433627,0.0037662685,0.005732023,0.01106124,2.9144478,0.0037953125,0.0
4.8122606,0.9253172,0.054647215,0.07323428,0.006449088,0.07525271,0.052628785,0.0042335186,0.009066155,0.0033535254,0.011311963,2.9087267,0.0038889742,0.0
4.8125,2.09375,0.04032005,0.036410455,0.017208096,0.055684023,0.021046482,0.0044982326,0.0034817385,0.008948209,0.01731877,2.91448,0.005942319,0.0
4.816627,2.026189,0.04866235,0.056107573,0.017241286,0.07002355,0.03474637,0.004480156,0.0064159143,0.008965468,0.01763859,2.9113262,0.00605861,0.0
4.820754,1.9586279,0.045298643,0.07076075,0.0134036075,0.07651581,0.039543584,0.0027250138,0.009345162,0.006969875,0.018486112,2.9100564,0.006352493,0.0
4.8218365,0.7230083,0.017756185,0.0208838,0.006132619,0.025648857,0.0129911285,0.001602689,0.002415869,0.0031889617,0.006328864,2.918764,0.0021683369,0.0
4.824852,1.6134931,0.04624763,0.021175116,0.012407125,0.051349245,0.016073503,0.006765409,0.00024655592,0.0064517045,0.017637871,2.9155269,0.0060496344,0.0
4.824852,1.6134931,0.050615378,0.065920755,0.0053509064,0.067605935,0.048930194,0.0040701795,0.008049577,0.002782471,0.00933787,2.9100027,0.0032088873,0.0
4.824881,1.891067,0.047652975,0.047390398,0.005194232,0.052717578,0.0423258,0.0049763895,0.00490812,0.0027010003,0.0051958896,2.9124203,0.0017840452,0.0
4.824881,1.891067,0.030167699,0.0132428445,0.008059216,0.033391315,0.010019227,0.004457579,5.7117006e-05,0.004190792,0.011686044,2.9182277,0.0040045003,0.0
4.829028,0.5165892,0.04566212,0.060764134,0.011785931,0.06721048,0.039215773,0.003570903,0.0074974257,0.0061286837,0.013997354,2.91114,0.004808204,0.0
4.829028,0.5165892,0.02682729,0.060527578,0.0071254466,0.061972223,0.025382645,0.00016141539,0.00892349,0.003705232,0.018294789,2.913285,0.00627978,0.0
4.8330283,1.8056133,0.01018494,0.020816036,0.010970971,0.027691355,0.0033096205,0.00023000831,0.0029940926,0.005704904,0.012190867,2.9196234,0.004175493,0.0
4.8330283,1.8056133,0.07021684,0.06589027,0.006174151,0.07459573,0.06151139,0.0076400233,0.0065151136,0.003210558,0.0065421686,2.9078016,0.0022498677,0.0
4.8338747,0.3129236,0.044965573,0.022195857,0.0095206695,0.048421808,0.018739616,0.006452456,0.0005323313,0.004950748,0.014841096,2.9155562,0.0050903135,0.0
4.8338747,0.3129236,0.047592495,0.05300262,0.007718375,0.058476232,0.042118885,0.0045276294,0.005934261,0.0040135547,0.008178674,2.9117959,0.0028088074,0.0
4.838079,1.41998,0.040912423,0.06813008,0.010340423,0.07161291,0.0374296,0.0021319143,0.009208505,0.0053770198,0.017091654,2.9108455,0.0058717146,0.0
4.8390694,0.104307875,0.060922183,0.04045686,0.018308865,0.07166384,0.029715206,0.007932201,0.0026112178,0.009520609,0.020974318,2.9117076,0.007203442,0.0
4.851306,1.2264671,0.038158122,0.03764475,0.011203666,0.049108043,0.026694832,0.0040084873,0.0038750104,0.005825906,0.0112066055,2.9145842,0.0038450102,0.0
4.851306,1.2264671,0.03218357,0.037578348,0.0035308418,0.03932424,0.030437676,0.0029262984,0.00432894,0.0018360375,0.0044432813,2.9152637,0.0015241439,0.0
4.851306,1.2264671,0.060067397,0.032747142,0.0073635746,0.061925687,0.030888848,0.008377988,0.0012747226,0.0038290585,0.015518419,2.9126709,0.0053279,0.0
4.851306,1.2264671,0.04703118,0.05326287,0.010845776,0.0614315,0.038862552,0.00440517,0.00602541,0.0056398027,0.011284474,2.9118297,0.0038753895,0.0
4.851306,1.2264671,0.037359975,0.045609694,0.008944858,0.051334955,0.03163471,0.003241959,0.0053868853,0.0046513258,0.009850122,2.9137783,0.0033805324,0.0
4.851306,1.2264671,0.06976147,0.037980016,0.018600205,0.07833465,0.029406836,0.009734144,0.0014709684,0.009672105,0.024463907,2.910992,0.008403976,0.0
4.8622003,1.6849818,0.036876276,0.01609678,0.005109583,0.038064726,0.014908328,0.0054559326,5.3264554e-05,0.002656983,0.0115781985,2.9171522,0.003969007,0.0
4.863267,1.0282683,0.029729486,0.020419441,0.01045741,0.03652115,0.013627776,0.0038180493,0.0013974383,0.0054378523,0.011446688,2.9174697,0.0039234986,0.0
4.875,2.0625,0.035412222,0.037230156,0.0058403425,0.042231843,0.030410536,0.0035410717,0.0040137344,0.0030369777,0.0059106536,2.9149396,0.0020277104,0.0
4.8752275,0.8300696,0.04195016,0.032020263,0.016497687,0.054213803,0.019756619,0.0051373476,0.002555575,0.008578796,0.017228592,2.9147904,0.005910748,0.0
4.8752275,0.8300696,0.048036713,0.062189467,0.005657678,0.06417314,0.046053044,0.0038919025,0.0075716185,0.0029419924,0.009060048,2.9107125,0.0031126563,0.0
4.879127,1.994939,0.081083246,0.066668056,0.012512818,0.088315874,0.059435427,0.009557041,0.005809092,0.0065066647,0.014440224,2.9064918,0.004968266,0.0
4.882419,0.62365055,0.06399027,0.027982522,0.0147965485,0.06929042,0.022682378,0.009463591,0.00010157799,0.0076942043,0.023304023,2.9127655,0.008000652,0.0
4.883254,1.9273779,0.036091223,0.0470262,0.00018160089,0.047029216,0.03608821,0.0029005588,0.0057436517,9.443245e-05,0.005470503,2.9137616,0.0018774711,0.0
4.883254,1.9273779,0.025675222,0.040878665,0.0057813977,0.042827375,0.023726515,0.0014843544,0.005437249,0.0030063265,0.00955043,2.9156246,0.0032756033,0.0
4.8833995,1.5279095,0.002019552,0.003200169,0.016361373,0.018981878,-0.013762157,0.000117945274,0.00042490562,0.008507913,0.016372018,2.9225233,0.0056020143,0.0
4.889611,0.4172315,0.027786111,0.028722042,0.009605619,0.03787109,0.018637065,0.0028167525,0.0030600945,0.0049949214,0.009617012,2.9167545,0.003297162,0.0
4.889611,0.4172315,0.03229593,0.047441073,0.012483109,0.054468907,0.025268098,0.0021774557,0.0061151916,0.006491216,0.014600405,2.914142,0.00501019,0.0
4.889611,0.4172315,0.051042024,0.05609066,0.006229978,0.06028831,0.046844378,0.004914576,0.0062272213,0.0032395883,0.006721966,2.9110603,0.0023091126,0.0
4.889611,0.4172315,0.019932149,0.013083992,0.009684506,0.026780069,0.0062360717,0.0026070992,0.0008265787,0.0050359424,0.010271998,2.9193966,0.0035185346,0.0
4.889611,0.4172315,0.05098497,0.0684838,0.009444946,0.07260914,0.046859633,0.0039375285,0.008487222,0.0049113715,0.012874754,2.909673,0.0044248113,0.0
4.889611,0.4172315,0.07301927,0.08111706,0.009251201,0.08716659,0.06696974,0.0069623757,0.0090678,0.004810624,0.0100984275,2.9057736,0.0034752975,0.0
4.8914013,1.8419242,0.047535934,0.03588794,0.015545514,0.0583126,0.025111277,0.0058522797,0.002823802,0.008083667,0.016600661,2.913727,0.0056973975,0.0
4.8948054,0.20861575,0.06836059,0.06684239,0.011563605,0.07918998,0.056012996,0.007227919,0.006833189,0.006013074,0.0115884915,2.9079032,0.003985171,0.0
4.8966265,1.3343966,0.081498764,0.06219541,0.008680428,0.08482803,0.05886615,0.009981532,0.0049626604,0.0045138225,0.012980938,2.906948,0.004465487,0.0
4.8966265,1.3343966,0.03682251,0.05315309,0.017984096,0.064738736,0.025236858,0.0025557547,0.006801706,0.009351729,0.019750938,2.91299,0.006780297,0.0
4.899548,1.7564706,0.028368805,0.02107251,0.012659304,0.03789514,0.011546177,0.003519466,0.00162243,0.0065828376,0.013174482,2.9175494,0.0045155985,0.0
4.899548,1.7564706,0.022544388,0.012892272,0.012950885,0.031539194,0.0038974667,0.003097481,0.0005879311,0.0067344597,0.013820864,2.9191246,0.004734592,0.0
4.9,0.0,0.061089132,0.038172636,0.013696912,0.067488566,0.031773202,0.008140756,0.0021824667,0.007122393,0.017857682,2.9119458,0.00613256,0.0
4.9142733,1.1312195,0.029070895,0.057938635,0.0018728921,0.05805964,0.028949894,0.00077168917,0.008277301,0.0009739038,0.014554873,2.9133239,0.004995968,0.0
4.9142733,1.1312195,0.02431676,0.04058766,0.009197787,0.044731658,0.020172764,0.0012598125,0.005490246,0.004782849,0.012279447,2.91581,0.004211333,0.0
4.926234,0.9330208,0.020805271,0.013330141,0.0102080265,0.027938455,0.006196956,0.002746808,0.00080327434,0.005308173,0.010870749,2.9192708,0.0037237892,0.0
4.9287205,1.6358391,0.0145337,0.019113777,0.015341302,0.03233502,0.001312458,0.0011542586,0.0023450786,0.007977476,0.015511282,2.9193258,0.0053133094,0.0
4.9287205,1.6358391,0.044470146,0.032942064,0.0049003637,0.046271667,0.031140544,0.0055240844,0.002526784,0.002548189,0.0075655617,2.9144032,0.0025959215,0.0
4.93581,0.7307119,0.056723118,0.030093577,0.013876389,0.062639505,0.024177196,0.0079763075,0.0010526276,0.0072157215,0.019231156,2.9133456,0.0066010556,0.0
4.9375,2.03125,0.056420606,0.055464994,0.006543466,0.06250369,0.04938191,0.0059422795,0.0056938212,0.003402602,0.006560888,2.9105258,0.0022541934,0.0
4.941627,1.963689,0.07296418,0.071996145,0.012641516,0.08513094,0.05982938,0.0076637804,0.007412091,0.0065735877,0.0126507785,2.9068058,0.004352124,0.0
4.941627,1.963689,0.035303164,0.025464654,0.0075712027,0.03941287,0.021354945,0.004438932,0.0018809199,0.003937025,0.009028963,2.9162753,0.00309606,0.0
4.941947,1.4423261,0.04974633,0.050771948,0.00950601,0.059778973,0.040739305,0.0050936197,0.0053602797,0.004943125,0.009519834,2.9118044,0.0032693935,0.0
4.941947,1.4423261,0.05432937,0.023577033,0.0071212295,0.05589836,0.022008039,0.008048936,5.3328797e-05,0.003703039,0.01694516,2.9143476,0.0058143926,0.0
4.9430017,0.5242928,0.05537184,0.07087373,0.010708213,0.07634182,0.04990375,0.004549523,0.008580014,0.00556827,0.013219036,2.9089108,0.004544325,0.0
4.9430017,0.5242928,0.05664749,0.040553994,0.0073878686,0.059524603,0.03767688,0.007146631,0.0029623222,0.0038416914,0.010923862,2.9121776,0.0037510977,0.0
4.9497743,1.8782352,0.029601451,0.017345076,0.0055737244,0.03175705,0.015189478,0.0040345476,0.0008478907,0.0028983364,0.008283786,2.91783,0.0028390228,0.0
4.9505415,0.3129236,0.06666849,0.07561124,0.012622485,0.08453092,0.05774881,0.006235987,0.008561103,0.0065636914,0.013391055,2.9071074,0.004606316,0.0
4.9505415,0.3129236,0.0405775,0.028770404,0.012034816,0.048078753,0.021269152,0.0051410133,0.002071168,0.0062581035,0.013404801,2.9153104,0.00459807,0.0
4.955736,0.104307875,0.045323417,0.03949659,0.012475618,0.055221286,0.029598717,0.0051681274,0.0036531521,0.0064873206,0.0128112845,2.9135702,0.0043971087,0.0
4.957921,1.7927815,0.05215158,0.0335341,0.010433497,0.056825347,0.02886033,0.006875927,0.002035382,0.005425418,0.013982508,2.9134727,0.0047992584,0.0
4.961557,1.2395169,0.035595614,0.03266034,0.009369748,0.04361197,0.024643984,0.0039308947,0.0031677235,0.0048722685,0.009483993,2.9154332,0.0032530306,0.0
4.961557,1.2395169,0.03245337,0.05488478,0.009156169,0.058147594,0.029190555,0.0016255,0.007457666,0.0047612074,0.01447852,2.913287,0.0049698227,0.0
4.9660683,1.7073278,0.063094184,0.06975909,0.016488846,0.08324886,0.04960441,0.006041931,0.0077748075,0.008574199,0.016822226,2.9081676,0.005784476,0.0
4.9660683,1.7073278,0.06723686,0.04845137,0.013810655,0.07454615,0.041142084,0.008457901,0.0035736735,0.00718154,0.016702034,2.910098,0.005739337,0.0
4.97724,1.035972,0.030653426,0.036945984,0.0032899359,0.03835193,0.02924748,0.0026971367,0.004333201,0.0017107665,0.0045522256,2.915507,0.0015613838,0.0
4.97724,1.035972,0.027288774,0.016666712,0.0059062033,0.029920682,0.014034804,0.0036665527,0.0009048172,0.0030712255,0.007942939,2.9181664,0.0027218938,0.0
4.987268,1.5502555,0.035811167,0.05139337,0.009800506,0.056122303,0.031082237,0.002508949,0.006560322,0.0050962623,0.012520033,2.913302,0.0042975405,0.0
4.987268,1.5502555,0.05717026,0.025246087,0.0035633645,0.057563167,0.024853181,0.008435791,0.00013550761,0.0018529494,0.016354993,2.9138405,0.0056128646,0.0
4.989201,0.8377732,0.081395835,0.06339936,0.00686855,0.083717726,0.061077468,0.009868891,0.005189807,0.0035716458,0.011320129,2.9068244,0.0038943286,0.0
4.989201,0.8377732,0.010503203,0.012803092,0.008695917,0.020424768,0.002881526,0.0009129417,0.0015109126,0.0045218766,0.008771621,2.9204888,0.003003477,0.0
4.9963927,0.63135415,0.046952657,0.029621104,0.009127679,0.050872993,0.025700767,0.0062349364,0.0017287335,0.004746393,0.012586113,2.9144976,0.00431845,0.0
4.9963927,0.63135415,0.0680571,0.06778543,0.009437413,0.077359654,0.058482874,0.0070991274,0.007028493,0.0049074544,0.00943839,2.9078312,0.0032458522,0.0
5.0,2.0,0.08669235,0.07485594,0.0012863139,0.08683053,0.07471776,0.009939242,0.0068617766,0.00066888315,0.0060563833,2.9049401,0.0020848564,0.0
5.0,2.0,0.06193169,0.07644743,0.009322683,0.08100434,0.05737477,0.0053086667,0.009082759,0.004847795,0.011814782,2.907546,0.0040634894,0.0
5.0,2.0,0.058649376,0.06624957,0.01176136,0.07480951,0.050089445,0.005506719,0.00748277,0.0061159064,0.012360031,2.9090621,0.0042488026,0.0
5.0068774,1.3474464,0.07196121,0.079178385,0.010455639,0.08663064,0.064508945,0.006921025,0.00879749,0.0054369317,0.011060849,2.9061108,0.0038060658,0.0
5.007024,0.42237884,0.024042765,0.05249957,0.017117914,0.06053033,0.016012002,0.00028081663,0.007679585,0.008901315,0.022259165,2.9145012,0.007637384,0.0
5.007024,0.42237884,0.026414318,0.05252627,0.0074825007,0.054518424,0.02442216,0.0007103565,0.0074994634,0.0038909,0.015048132,2.9142313,0.005163671,0.0
5.0081472,1.9145463,0.021362523,0.034919005,0.0034494638,0.035746247,0.020535283,0.0011642965,0.0046889815,0.001793721,0.007605482,2.91678,0.0026074925,0.0
5.0081472,1.9145463,0.055803448,0.05578621,0.013852423,0.06964725,0.041942403,0.0058049024,0.0058004204,0.0072032595,0.013852425,2.9105592,0.004759369,0.0
5.011472,0.20861575,0.048696868,0.04458834,0.011988076,0.058805414,0.03447979,0.0053849393,0.004316721,0.0062337993,0.012162812,2.912618,0.0041759037,0.0
5.011472,0.20861575,0.050011344,0.03610423,0.012381279,0.05725807,0.028857501,0.0062859347,0.0026700837,0.0064382646,0.014200284,2.9134243,0.0048740874,0.0
5.016294,1.8290925,0.028257657,0.02533651,0.00859558,0.03551587,0.018078294,0.0031666453,0.002407147,0.004469701,0.008718789,2.9170823,0.002988873,0.0
5.016294,1.8290925,0.022666737,0.011283113,0.009071277,0.027684025,0.0062658265,0.0032452631,0.0002855208,0.0047170636,0.0107090995,2.9192917,0.0036683895,0.0
5.016667,0.0,0.03047855,0.06298626,0.0100523485,0.0658436,0.027621219,0.00063416763,0.009086171,0.0052272207,0.01911119,2.9125977,0.006561562,0.0
5.0244412,1.7436388,0.034295227,0.032276016,0.012301561,0.045628544,0.0209427,0.0037242013,0.003199207,0.0063968115,0.012342922,2.9156227,0.0042333743,0.0
5.0244412,1.7436388,0.03771004,0.045179203,0.010918266,0.052983932,0.029905314,0.0033392487,0.0052812314,0.005677498,0.011539309,2.9137871,0.0039602444,0.0
5.024524,1.1442693,0.0513926,0.049351163,0.008083534,0.058519606,0.042224158,0.005504062,0.004973288,0.0042034374,0.008147724,2.911779,0.0027981945,0.0
5.0325885,1.6581851,0.05315473,0.07526202,0.014458295,0.082407966,0.046008777,0.0038037228,0.009551617,0.007518313,0.018199595,2.9086666,0.006257023,0.0
5.0325885,1.6581851,0.06983362,0.04986157,0.011730545,0.075252995,0.04444219,0.008820516,0.003627782,0.006099883,0.015405402,2.9096475,0.005294594,0.0
5.0325885,1.6581851,0.03502603,0.042489827,0.009300896,0.048779592,0.028736264,0.0030605302,0.0050011175,0.004836465,0.010021664,2.9143915,0.0034386816,0.0
5.0325885,1.6581851,0.037013993,0.025244942,0.008436657,0.041415617,0.020843321,0.0047674407,0.0017074876,0.004387061,0.010286148,2.9161077,0.0035273554,0.0
5.0325885,1.6581851,0.052045316,0.06424869,0.008024447,0.06822779,0.048066214,0.0044608493,0.007633725,0.004172712,0.010080788,2.9100301,0.0034641526,0.0
5.0325885,1.6581851,0.052195605,0.06600557,0.015636023,0.07619339,0.042007785,0.004351164,0.007941756,0.008130731,0.017092803,2.9098155,0.005874188,0.0
5.0325885,1.6581851,0.07432224,0.050543293,0.0037132143,0.07488859,0.049976945,0.0095842695,0.0034017442,0.0019308713,0.012455821,2.909066,0.0042817253,0.0
5.0402074,0.9407244,0.07420881,0.08507619,0.010202289,0.09120156,0.06808345,0.0068700593,0.009695578,0.0053051896,0.011559054,2.9051945,0.003978754,0.0
5.0402074,0.9407244,0.05923616,0.034220498,0.0086903395,0.06195882,0.031497836,0.008111781,0.0016077097,0.004518976,0.015230492,2.9125986,0.0052291765,0.0
5.049783,0.7384155,0.042695545,0.05566283,0.00893212,0.060216416,0.038141962,0.003428888,0.0068003815,0.004644702,0.011037227,2.9120474,0.0037901949,0.0
5.049783,0.7384155,0.08068762,0.064734615,0.012930727,0.087904155,0.057518084,0.009635846,0.0054880646,0.006723977,0.015193036,2.9067538,0.0052268053,0.0
5.052198,1.4553759,0.024497053,0.056486316,0.008954619,0.058822352,0.022161018,5.253085e-05,0.008369738,0.0046564015,0.018330667,2.9140017,0.006290548,0.0
5.060415,0.52944016,0.07840267,0.056596775,0.0041924845,0.07918095,0.055818487,0.009854736,0.004185204,0.0021800918,0.011681231,2.907926,0.0040170318,0.0
5.0635777,2.0,0.06559783,0.058394466,0.009987483,0.07261321,0.05137909,0.0073840353,0.0055111614,0.0051934905,0.010617061,2.9091642,0.0036495226,0.0
5.0679545,0.31807095,0.026878322,0.032610636,0.0061706384,0.036548276,0.022940684,0.0023482244,0.0038386264,0.0032087315,0.0068037957,2.9164193,0.002332928,0.0
5.071725,1.9145463,0.02185699,0.03444748,0.00952434,0.039569028,0.016735442,0.0012910685,0.0045645954,0.004952656,0.011416793,2.9167774,0.00391418,0.0
5.071808,1.2525667,0.0812913,0.08816234,0.0005359875,0.08820391,0.08124974,0.007918353,0.009704823,0.00027871347,0.0034770817,2.9040508,0.0011973212,0.0
5.071808,1.2525667,0.030968277,0.045466553,0.0059105614,0.047570743,0.028864086,0.0020898345,0.0058593866,0.0030734916,0.0093533285,2.914513,0.0032092251,0.0
5.0724025,0.104307875,0.029561637,0.06343898,0.013542329,0.06818701,0.024813604,0.00043197724,0.009240085,0.0070420103,0.021686705,2.9126499,0.007445696,0.0
5.0724025,0.104307875,0.022900848,0.04737103,0.0077476427,0.04961777,0.020654108,0.00047301385,0.0068352604,0.004028774,0.014481831,2.9152064,0.0049676863,0.0
5.0798717,1.8290925,0.056889586,0.03745471,0.013844133,0.0640863,0.030257992,0.0074324366,0.002379369,0.007198949,0.016914155,2.9124987,0.005807438,0.0
5.087491,1.0490217,0.04019316,0.061570503,0.0116590485,0.066698946,0.03506472,0.0025126552,0.008070764,0.0060627046,0.015817113,2.9116642,0.0054323273,0.0
5.088019,1.7436388,0.064175606,0.08087921,0.006497323,0.083108895,0.061945923,0.005371381,0.0097143175,0.0033786076,0.010581486,2.906795,0.0036402587,0.0
5.088019,1.7436388,0.073316835,0.0747198,0.006073578,0.08013227,0.06790436,0.0075155185,0.007880289,0.0031582601,0.006113954,2.9064598,0.002103574,0.0
5.097519,1.5633054,0.053160943,0.053962216,0.008685725,0.062256537,0.04486662,0.005466238,0.005674569,0.0045165764,0.008694958,2.9110615,0.0029868684,0.0
5.097519,1.5633054,0.038816337,0.06996027,0.0089780195,0.072363034,0.03641357,0.0016076724,0.009705093,0.0046685697,0.017974732,2.9108756,0.006175026,0.0
5.103174,0.8454768,0.059748087,0.028125493,0.0040205247,0.060251255,0.027622323,0.008680362,0.0004584887,0.0020906727,0.016314466,2.9132266,0.0056001362,0.0
5.103174,0.8454768,0.06869262,0.05689848,0.010036482,0.07443627,0.05115483,0.008063974,0.0049974984,0.00521897,0.01164072,2.9089844,0.004001644,0.0
5.103174,0.8454768,0.05666091,0.07805953,0.017454116,0.087832674,0.046887767,0.0042236415,0.009787282,0.009076139,0.020472454,2.9079576,0.0070401486,0.0
5.103174,0.8454768,0.0849289,0.08476864,0.0049241176,0.089773536,0.079924,0.008845105,0.0088034365,0.0025605408,0.0049247667,2.9040234,0.0016958426,0.0
5.103174,0.8454768,0.088821,0.08187387,0.006377577,0.09260961,0.078085266,0.009779258,0.007973006,0.0033163396,0.0072621703,2.9039114,0.0025008237,0.0
5.103174,0.8454768,0.08045309,0.063678645,0.013313301,0.087800846,0.05633089,0.009675527,0.0053141713,0.0069229156,0.015734978,2.906899,0.005412977,0.0
5.113806,0.6365015,0.016876625,0.036241807,0.0066947863,0.038330905,0.014787523,0.0002446847,0.0052796314,0.0034812884,0.011771691,2.9171357,0.0040353592,0.0
5.1171284,1.3604962,0.07410072,0.081785,0.01073627,0.08934591,0.06653982,0.007107099,0.009105014,0.0055828597,0.011403047,2.905577,0.003924538,0.0
5.1244373,0.42752615,0.08854374,0.090816796,0.007837374,0.09759962,0.08176092,0.00903125,0.009622243,0.004075434,0.007919349,2.9029365,0.0027280475,0.0
5.1244373,0.42752615,0.061569065,0.037538674,0.010179774,0.06530166,0.033806086,0.008277552,0.0020296508,0.005293482,0.015747786,2.911963,0.005407962,0.0
5.1271553,2.0,0.048144322,0.023593895,0.010457579,0.05199492,0.019743294,0.006921942,0.0005388314,0.005437941,0.016125813,2.9150414,0.0055319327,0.0
5.1288853,0.21376307,0.07627199,0.05169314,0.01335517,0.082131684,0.045833442,0.009849436,0.0034589358,0.006944688,0.01814912,2.9087174,0.0062395614,0.0
5.133333,0.0,0.058891535,0.03683792,0.013066002,0.06496183,0.030767625,0.007844901,0.0021109614,0.0067943204,0.0170971,2.912343,0.005870566,0.0
5.133333,0.0,0.043246374,0.022336505,0.008561273,0.046304435,0.019278444,0.006128592,0.00069202675,0.0044518616,0.013512995,2.9157338,0.0046345093,0.0
5.133333,0.0,0.07263551,0.0497999,0.01549396,0.08046424,0.04197117,0.009335269,0.0033980114,0.008056859,0.019246534,2.9093392,0.0066154315,0.0
5.134775,1.1573191,0.026603889,0.04880964,0.009055792,0.0520344,0.023379125,0.0010347555,0.00680825,0.0047090114,0.014327638,2.914628,0.0049157687,0.0
5.1353025,1.9145463,0.06423083,0.06407224,0.010865476,0.075017296,0.053285766,0.0066923755,0.0066511417,0.005650047,0.010865765,2.9086792,0.0037356352,0.0
5.1360803,1.6633077,0.055868402,0.07846103,0.009498459,0.08192369,0.05240574,0.004048088,0.009922171,0.0049391985,0.014758976,2.9080014,0.0050752987,0.0
5.1360803,1.6633077,0.0727521,0.04611192,0.009242578,0.075644664,0.043219358,0.009644151,0.002717705,0.0048061404,0.016212653,2.909741,0.0055718548,0.0
5.14345,1.8290925,0.043552715,0.021393692,0.007173262,0.045672115,0.01927429,0.0062578856,0.0004965398,0.003730096,0.013198912,2.9158053,0.004526678,0.0
5.14345,1.8290925,0.06119005,0.05659738,0.008860912,0.068047345,0.04974009,0.0067219925,0.0055278987,0.0046076737,0.009153627,2.909862,0.0031457255,0.0
5.1504583,0.95377415,0.03388919,0.03187413,0.008492378,0.041433595,0.024329728,0.0036816492,0.003157735,0.004416036,0.008551934,2.9157135,0.00293305,0.0
5.1504583,0.95377415,0.047867164,0.03143056,0.0035569153,0.048603866,0.030693855,0.0062602395,0.001986723,0.0018495958,0.008955006,2.9141912,0.0030728956,0.0
5.162449,1.4684256,0.0078615425,0.009268966,0.010253107,0.018842483,-0.0017119739,0.0007078213,0.0010737512,0.005331615,0.010277228,2.9211836,0.0035181728,0.0
5.162449,1.4684256,0.040952448,0.069388814,0.010604845,0.07290815,0.037433118,0.0020410174,0.009434472,0.005514519,0.017737515,2.9106996,0.006093901,0.0
5.1671968,0.7435628,0.03324309,0.033918668,0.006224608,0.039814644,0.02734711,0.0034045859,0.003580236,0.0032367958,0.0062337667,2.9155562,0.0021381055,0.0
5.1671968,0.7435628,0.058987707,0.030109862,0.013118622,0.06405726,0.025040306,0.008387193,0.000878953,0.0068216827,0.019508477,2.913089,0.006696835,0.0
5.1778283,0.5345875,0.04298461,0.07122178,0.013442141,0.07659744,0.03760895,0.0022678997,0.009609562,0.0069899126,0.019494243,2.9102647,0.006698443,0.0
5.182059,1.2656165,0.047298644,0.056253076,0.012970752,0.06549759,0.038054127,0.004220613,0.0065487646,0.0067447904,0.013721732,2.9114633,0.004713002,0.0
5.182059,1.2656165,0.06637307,0.08328949,0.01473597,0.09182216,0.057840392,0.0055833184,0.009981586,0.0076627037,0.016990885,2.906277,0.0058462718,0.0
5.185368,0.3232183,0.03798537,0.045570616,0.0056304415,0.048566647,0.034989335,0.0033588288,0.0053309924,0.0029278293,0.006788656,2.9137123,0.0023298992,0.0
5.189816,0.109455206,0.024984723,0.025476132,0.011780866,0.037013855,0.013446998,0.0025600812,0.002687847,0.00612605,0.0117834285,2.9174347,0.004038969,0.0
5.189816,0.109455206,0.04396405,0.025581215,0.006352294,0.04594554,0.023599729,0.006006122,0.0012265848,0.0033031926,0.011172906,2.9152882,0.0038325218,0.0
5.190733,2.0,0.06715279,0.06434062,0.0066226143,0.07251695,0.058976475,0.007203239,0.0064720744,0.0034437592,0.0067702364,2.9083204,0.0023278852,0.0
5.191511,1.7487614,0.058765903,0.04291268,0.0051834867,0.06031028,0.0413683,0.0073482045,0.0032263666,0.0026954128,0.009470992,2.9116738,0.0032527654,0.0
5.197742,1.0620716,0.044949252,0.041974016,0.0013279138,0.045455717,0.041467555,0.00490679,0.0041332287,0.00069051515,0.0019940808,2.9133334,0.0006844671,0.0
5.197742,1.0620716,0.070499115,0.03885138,0.010617297,0.073731005,0.035619494,0.009800429,0.0015720204,0.005520994,0.019055756,2.910811,0.0065465453,0.0
5.19888,1.9145463,0.04075516,0.06372797,0.0052432027,0.06486807,0.039615057,0.0024466573,0.008419586,0.0027264652,0.012626506,2.9113584,0.004336981,0.0
5.19888,1.9145463,0.045943245,0.0328657,0.010116225,0.051449955,0.027358994,0.005798145,0.002397984,0.005260437,0.01204548,2.914246,0.0041333092,0.0
5.2010107,1.5684279,0.019147508,0.0142813865,0.0035626441,0.021028634,0.012400258,0.0023708981,0.0011057064,0.0018525748,0.004314188,2.9193504,0.0014777904,0.0
5.2222033,0.85855573,0.0413875,0.04511828,0.0098995585,0.053326663,0.033179116,0.004013298,0.0049833013,0.00514777,0.010073774,2.9133804,0.0034577611,0.0
5.2222033,0.85855573,0.0094004,0.017098552,0.0027602348,0.017985959,0.008512992,0.00037718585,0.0023787047,0.001435322,0.004736483,2.9201298,0.0016220112,0.0
5.2273793,1.373546,0.031281408,0.051837828,0.004249187,0.052681543,0.030437693,0.0016498653,0.006994534,0.002209577,0.011121925,2.9137614,0.0038170335,0.0
5.2273793,1.373546,0.051332142,0.0408932,0.010389108,0.057739213,0.03448613,0.0061527793,0.003438655,0.005402336,0.011626542,2.9127371,0.0039916206,0.0
5.2312193,0.6416488,0.062279623,0.077779725,0.013264974,0.08539271,0.054666642,0.005268072,0.009298098,0.0068977857,0.015363036,2.907357,0.005284193,0.0
5.2312193,0.6416488,0.06714035,0.059430983,0.0050500613,0.06963875,0.056932576,0.007583925,0.005579491,0.0026260316,0.0063530877,2.908874,0.0021840367,0.0
5.2395725,1.6684302,0.082548864,0.07916869,0.007083999,0.0881416,0.073575966,0.008848733,0.00796989,0.003683679,0.007282816,2.904921,0.0025070615,0.0
